codigo,valor,populacao,tipoRGF
3541901,45.12,13228,Completo
3542008,41.99,6587,Completo
3542107,43.62,9050,Completo
3542206,44.51,29688,Completo
3542305,48.23,3863,Completo
3542404,50.42,20124,Completo
3542503,47.46,9399,Completo
3542602,45.71,56249,Completo
3542701,54.0,7504,Simplificado
3542800,45.41,3351,Completo
3542909,44.73,13137,Completo
3543006,53.45,16684,Completo
3543105,50.99,4682,Completo
3543204,40.96,4542,Completo
3543238,49.57,2227,Simplificado
3543253,50.76,7666,Completo
3543303,47.55,122607,Completo
3543402,43.44,694534,Completo
3543501,46.81,5607,Completo
3543600,41.67,3618,Simplificado
3543709,54.0,10786,Simplificado
3543808,51.18,10003,Simplificado
3543907,53.72,204797,Completo
3544004,52.09,34704,Completo
3544103,49.33,50241,Completo
3544202,54.0,12342,Completo
3544251,47.54,17015,Completo
3544301,54.0,10621,Completo
3544400,46.9,3093,Simplificado
3544608,47.2,5564,Completo
3544707,49.83,2435,Completo
3544806,40.8,6253,Completo
3544905,46.25,11779,Simplificado
3545001,54.0,17022,Completo
3545100,47.71,5262,Completo
3545159,49.18,8176,Simplificado
3545209,54.0,117561,Completo
3545308,49.21,44972,Completo
3545407,49.99,9297,Completo
3545506,49.15,4248,Completo
3545605,45.53,15397,Simplificado
3545704,52.69,5993,Simplificado
3545803,48.77,192536,Completo
3546009,54.0,14717,Completo
3546108,51.78,2118,Completo
3546207,47.48,4461,Completo
3546256,48.36,2124,Completo
3546306,45.39,33975,Completo
3546405,46.83,47395,Completo
3546504,51.95,5611,Simplificado
3546603,51.0,32076,Completo
3546702,50.03,26403,Completo
3546801,46.08,56792,Completo
3546900,54.0,8779,Completo
3547007,37.62,6107,Simplificado
3547106,49.55,2935,Simplificado
3547205,53.56,1507,Completo
3547304,36.84,136517,Completo
3547403,46.9,2510,Completo
3547502,47.02,27514,Completo
3547601,50.84,26322,Completo
3547650,48.31,1539,Simplificado
3547700,48.03,20889,Completo
3547809,38.45,716109,Completo
3547908,50.19,6880,Simplificado
3548005,49.34,23085,Completo
3548054,52.05,8356,Completo
3548104,43.06,5968,Completo
3548203,54.0,6794,Simplificado
3548302,47.53,3086,Completo
3548401,46.4,4736,Simplificado
3548500,43.71,432957,Completo
3548609,43.85,10862,Completo
3548708,37.87,833240,Completo
3548807,47.92,160275,Completo
3548906,50.38,249415,Completo
3549003,53.94,2826,Simplificado
3549102,35.23,90637,Completo
3549201,50.98,2574,Simplificado
3549250,50.95,1912,Simplificado
3549300,47.99,2111,Completo
3549409,47.74,51447,Completo
3549508,49.85,8895,Completo
3549607,50.6,4151,Simplificado
3549706,44.26,54763,Completo
3549805,34.03,456245,Completo
3549904,38.64,713943,Completo
3549953,45.49,15667,Completo
3550001,50.73,10684,Simplificado
3550100,46.2,40781,Completo
3550209,43.79,32859,Completo
3550308,35.36,12176866,Completo
3550407,36.23,35318,Simplificado
3550506,54.0,7636,Completo
3550605,48.78,89943,Completo
3550704,45.47,87596,Completo
3550803,48.19,12205,Completo
3550902,47.9,15257,Completo
3551009,49.37,363173,Completo
3551108,53.97,10177,Completo
3551207,54.0,3646,Completo
3551405,46.41,14334,Completo
3551504,51.88,44555,Completo
3551603,48.47,29001,Completo
3551702,48.75,124453,Completo
3551801,52.14,12884,Completo
3551900,55.06,17328,Simplificado
3552007,41.7,6264,Completo
3552106,44.78,40648,Completo
3552205,43.84,671186,Completo
3552304,44.92,7708,Completo
3552403,49.67,278571,Completo
3552502,41.36,294638,Completo
3552551,49.97,3911,Completo
3552601,52.44,12328,Completo
3552700,46.42,16345,Completo
3552809,48.4,285570,Completo
3552908,52.7,6240,Completo
3553005,52.01,13569,Completo
3553104,46.15,6268,Completo
3553203,45.89,5568,Completo
3553302,37.88,23182,Completo
3553401,52.19,25830,Completo
3553500,45.13,7850,Completo
3553609,54.0,12970,Completo
3553658,43.43,2810,Completo
3553708,50.98,56984,Completo
3553807,52.91,23180,Simplificado
3553856,49.55,5792,Completo
3553906,49.96,7395,Completo
3553955,45.47,14812,Completo
3554003,47.38,120533,Completo
3554102,45.78,311854,Completo
3554201,52.26,4574,Completo
3554300,42.17,23019,Completo
3554508,50.48,41622,Completo
3554607,45.43,2663,Completo
3554656,44.99,2401,Completo
3554706,46.08,9963,Simplificado
3554755,47.29,1709,Completo
3554805,49.06,46642,Completo
3554904,51.04,5781,Completo
3554953,42.38,6808,Simplificado
3555000,43.31,65477,Completo
3555109,47.33,15404,Completo
3555208,44.64,2012,Completo
3555307,58.66,1759,Completo
3555356,51.68,6216,Simplificado
3555406,51.52,89747,Completo
3555505,49.43,4754,Simplificado
3555604,51.73,10068,Completo
3555703,50.96,1823,Completo
3555802,46.69,9108,Completo
3555901,49.94,1177,Completo
3556008,49.01,13727,Completo
3556107,45.04,13115,Completo
3556206,45.16,127123,Completo
3556305,46.4,26130,Simplificado
3556354,46.54,10378,Completo
3556404,48.6,42573,Completo
3556453,51.06,51702,Completo
3556503,49.69,120572,Completo
3556602,46.49,10864,Completo
3556701,47.39,77308,Completo
3556800,46.66,18775,Completo
3556909,48.69,8626,Completo
3556958,52.29,1834,Completo
3557006,49.35,121331,Completo
3557105,43.29,93736,Completo
3557154,46.33,2684,Simplificado
3557204,46.6,12418,Completo
3557303,46.65,11198,Completo
4100103,51.73,7507,Completo
4100202,56.85,5983,Completo
4100301,50.51,9269,Completo
4100400,45.46,117168,Completo
4100459,48.6,2209,Simplificado
4100509,47.0,21933,Simplificado
4100608,49.04,14679,Simplificado
4100707,54.43,9896,Completo
4100806,48.3,11306,Simplificado
4100905,49.71,6181,Simplificado
4101002,52.07,18989,Simplificado
4101051,49.92,2816,Simplificado
4101101,50.32,20139,Simplificado
4101150,49.27,2927,Completo
4101200,50.46,19011,Simplificado
4101309,50.05,7441,Simplificado
4101408,42.22,133726,Completo
4101507,44.56,121198,Completo
4101606,51.7,27925,Simplificado
4101655,50.8,3128,Simplificado
4101705,51.77,13939,Simplificado
4101804,54.49,141410,Completo
4101853,51.02,2151,Simplificado
4101903,52.22,15289,Simplificado
4102000,46.4,33397,Simplificado
4102109,49.51,26011,Simplificado
4102208,50.8,3902,Simplificado
4102307,47.94,12787,Simplificado
4102406,50.68,31526,Completo
4102505,50.46,11714,Simplificado
4102604,48.18,10238,Simplificado
4102703,48.08,2781,Simplificado
4102752,49.77,3567,Simplificado
4102802,46.96,15395,Simplificado
4102901,48.14,16377,Simplificado
4103008,47.56,4165,Simplificado
4103024,48.27,2538,Completo
4103040,46.09,6411,Simplificado
4103057,48.83,7643,Simplificado
4103107,49.95,12755,Completo
4103156,45.69,3577,Completo
4103206,49.53,6995,Completo
4103222,42.85,3274,Simplificado
4103305,52.01,6749,Simplificado
4103354,51.73,5473,Simplificado
4103370,40.29,2719,Simplificado
4103404,48.29,2914,Simplificado
4103453,45.54,17775,Simplificado
4103479,44.28,4080,Simplificado
4103503,45.5,8533,Simplificado
4103602,46.88,25252,Simplificado
4103701,51.39,105704,Completo
4103800,51.5,7813,Completo
4103909,45.09,14366,Completo
4103958,41.93,3917,Simplificado
4104006,43.35,42880,Simplificado
4104055,49.6,3905,Simplificado
4104105,50.35,7894,Simplificado
4104204,49.63,130091,Completo
4104253,53.99,28885,Simplificado
4104303,55.26,94212,Completo
4104402,50.7,15233,Simplificado
4104428,43.44,15903,Simplificado
4104451,54.74,13306,Simplificado
4104501,48.46,19099,Simplificado
4104600,51.79,15724,Simplificado
4104659,50.53,22993,Completo
4104808,49.81,324476,Completo
4104907,49.25,71151,Completo
4105003,42.84,10213,Simplificado
4105102,48.55,10891,Simplificado
4105201,61.01,17725,Completo
4105300,51.89,11709,Simplificado
4105409,49.75,19343,Simplificado
4105508,50.58,81393,Completo
4105607,54.26,12503,Simplificado
4105706,48.3,16671,Simplificado
4105805,53.0,240840,Completo
4105904,48.17,23879,Simplificado
4106001,41.22,8777,Completo
4106100,49.78,3843,Simplificado
4106209,50.43,18326,Simplificado
4106308,49.05,17024,Simplificado
4106407,49.09,47847,Simplificado
4106456,54.0,7475,Simplificado
4106506,48.94,20892,Simplificado
4106555,50.69,3313,Completo
4106571,51.61,4264,Simplificado
4106605,59.05,20917,Completo
4106704,50.85,4489,Completo
4106803,49.88,18675,Completo
4106852,45.17,2980,Simplificado
4106902,40.86,1917185,Completo
4107009,47.19,15003,Completo
4107108,50.23,5146,Completo
4107124,49.83,3454,Simplificado
4107157,50.84,5239,Simplificado
4107207,54.0,40234,Simplificado
4107256,48.6,8621,Simplificado
4107306,49.81,5976,Completo
4107405,50.29,5990,Simplificado
4107504,51.77,14020,Simplificado
4107520,46.35,1732,Simplificado
4107538,41.04,4481,Simplificado
4107546,49.93,4188,Simplificado
4107553,46.85,3139,Completo
4107603,51.17,17185,Simplificado
4107652,53.43,98368,Completo
4107702,51.07,4777,Simplificado
4107736,45.91,5690,Completo
4107751,54.7,7845,Completo
4107801,47.61,4953,Simplificado
4107850,50.11,4645,Simplificado
4107900,50.41,6695,Simplificado
4108007,51.72,10646,Simplificado
4108106,48.67,2679,Simplificado
4108205,45.6,6700,Simplificado
4108304,48.11,258823,Completo
4108320,54.0,6101,Simplificado
4108403,47.03,89942,Completo
4108452,54.0,4745,Simplificado
4108502,51.87,13735,Completo
4108551,52.41,2996,Simplificado
4108601,50.29,28962,Simplificado
4108650,54.0,7170,Simplificado
4108700,47.22,5742,Simplificado
4108809,42.33,32923,Completo
4108957,47.08,8664,Simplificado
4109005,47.86,3820,Simplificado
4109104,46.09,2246,Simplificado
4109203,50.4,5473,Simplificado
4109302,51.14,12733,Simplificado
4109401,52.44,180334,Completo
4109500,48.27,7679,Completo
4109609,49.41,36595,Simplificado
4109658,52.07,5305,Simplificado
4109708,53.12,31142,Completo
4109757,50.51,6334,Simplificado
4109807,52.29,53970,Completo
4109906,46.52,8025,Simplificado
4110052,51.18,2258,Simplificado
4110078,49.56,12936,Completo
4110102,51.86,32179,Simplificado
4110201,47.7,11129,Simplificado
4110300,49.32,3103,Completo
4110409,52.11,4449,Simplificado
4110508,49.87,15092,Simplificado
4110607,32.88,14073,Simplificado
4110656,54.0,2325,Simplificado
4110706,48.68,60357,Completo
4110805,45.69,10241,Simplificado
4110904,50.43,4487,Simplificado
4110953,28.19,10961,Simplificado
4111001,49.58,6616,Simplificado
4111100,49.96,6107,Simplificado
4111209,46.48,11831,Simplificado
4111258,47.64,28187,Simplificado
4111308,49.74,2951,Simplificado
4111407,46.95,13791,Simplificado
4111506,42.84,32035,Simplificado
4111555,50.21,8128,Simplificado
4111605,46.42,3238,Simplificado
4111704,44.63,5244,Simplificado
4111803,53.62,39435,Completo
4111902,52.63,13494,Completo
4112009,54.0,34683,Simplificado
4112108,48.24,21122,Completo
4112207,47.75,5400,Completo
4112306,50.7,4995,Simplificado
4112405,49.7,9349,Simplificado
4112504,46.08,11465,Simplificado
4112603,40.87,1343,Simplificado
4112702,53.86,12536,Completo
4112751,49.26,8495,Completo
4112801,45.23,11803,Simplificado
4112900,44.47,3315,Completo
4112959,54.0,7391,Simplificado
4113007,43.07,6983,Simplificado
4113106,49.03,4154,Simplificado
4113205,44.22,47909,Simplificado
4113254,52.57,5921,Simplificado
4113304,50.88,32006,Simplificado
4113403,50.76,3984,Simplificado
4113429,49.25,3391,Simplificado
4113452,51.79,4762,Simplificado
4113502,51.74,22927,Completo
4113601,51.16,4755,Simplificado
4113700,43.77,563943,Completo
4113734,58.38,7285,Completo
4113759,51.02,4845,Simplificado
4113809,50.66,4894,Simplificado
4113908,54.0,13595,Simplificado
4114005,53.1,13252,Simplificado
4114104,47.98,22531,Simplificado
4114203,50.88,34281,Simplificado
4114302,56.9,26411,Simplificado
4114351,47.76,2639,Simplificado
4114401,44.12,16787,Completo
4114500,54.0,13494,Simplificado
4114609,49.1,52379,Completo
4114708,48.44,5720,Simplificado
4114807,54.0,35180,Simplificado
4114906,49.52,8858,Simplificado
4115002,44.82,7067,Simplificado
4115101,51.31,10354,Simplificado
4115200,47.86,417010,Completo
4115309,51.36,6586,Simplificado
4115358,45.39,5624,Simplificado
4115408,47.67,14346,Simplificado
4115457,41.11,4472,Simplificado
4115507,50.77,4681,Completo
4115606,45.99,17775,Simplificado
4115705,43.73,34207,Simplificado
4115739,46.63,3340,Completo
4115754,44.75,10397,Simplificado
4115804,48.45,45812,Simplificado
4115853,43.91,5493,Simplificado
4115903,49.84,2231,Simplificado
4116000,53.27,1816,Completo
4116059,46.44,10700,Simplificado
4116109,46.95,12201,Simplificado
4116208,54.0,16366,Completo
4116307,43.52,3958,Simplificado
4116406,46.55,4008,Simplificado
4116505,49.75,1534,Simplificado
4116604,45.34,3456,Simplificado
4116703,47.29,10650,Simplificado
4116802,48.45,5550,Simplificado
4116901,51.35,27821,Simplificado
4116950,52.01,5063,Simplificado
4117008,49.2,8170,Simplificado
4117057,50.13,11603,Simplificado
4117107,53.79,13225,Simplificado
4117206,57.61,5785,Simplificado
4117214,56.01,4220,Simplificado
4117222,42.8,8171,Simplificado
4117255,46.12,10552,Simplificado
4117271,53.87,5856,Simplificado
4117297,53.28,2848,Completo
4117305,39.2,22327,Completo
4117404,47.29,3430,Completo
4117453,51.03,5975,Simplificado
4117503,51.19,40777,Completo
4117602,46.23,50198,Completo
4117701,47.21,33757,Simplificado
4117800,49.68,13389,Simplificado
4117909,44.33,31564,Simplificado
4118006,46.01,13631,Simplificado
4118105,51.19,11361,Simplificado
4118204,49.71,153666,Completo
4118303,41.99,3164,Simplificado
4118402,47.32,87813,Completo
4118451,37.53,5535,Simplificado
4118501,43.1,81893,Completo
4118600,54.2,5837,Simplificado
4118709,45.61,7321,Completo
4118808,53.93,13985,Simplificado
4118857,45.51,6092,Completo
4118907,48.97,11144,Simplificado
4119004,45.47,6407,Simplificado
4119103,54.81,12606,Simplificado
4119152,46.4,130789,Completo
4119202,51.56,6327,Simplificado
4119251,39.93,2725,Simplificado
4119301,52.26,32219,Completo
4119400,54.0,25291,Completo
4119509,50.9,111052,Completo
4119608,53.06,30635,Simplificado
4119657,45.31,3185,Completo
4119707,46.97,4254,Simplificado
4119806,54.0,13528,Simplificado
4119905,54.68,348043,Completo
4119954,53.04,26636,Simplificado
4120002,52.8,13084,Simplificado
4120101,49.03,4821,Simplificado
4120150,38.22,3292,Simplificado
4120200,26.73,2561,Completo
4120309,53.49,4068,Simplificado
4120333,45.23,3726,Completo
4120358,54.0,5221,Simplificado
4120408,50.3,5260,Simplificado
4120507,49.25,11114,Completo
4120606,50.74,51961,Completo
4120655,49.52,4560,Simplificado
4120705,54.83,7420,Simplificado
4120804,54.0,23199,Simplificado
4120853,44.93,4000,Simplificado
4120903,49.34,33788,Simplificado
4121000,53.85,12180,Completo
4121109,48.24,4640,Completo
4121208,50.05,18873,Simplificado
4121257,45.55,4426,Simplificado
4121307,48.06,3832,Simplificado
4121356,48.18,2682,Simplificado
4121406,54.0,16894,Simplificado
4121505,48.53,14851,Simplificado
4121604,44.79,6818,Simplificado
4121703,51.75,26602,Simplificado
4121802,51.35,10693,Completo
4121901,57.46,13112,Completo
4122008,49.63,15134,Simplificado
4122107,49.44,3225,Completo
4122156,48.85,13283,Simplificado
4122172,50.95,4083,Simplificado
4122206,49.09,32273,Simplificado
4122305,48.39,33922,Simplificado
4122404,50.94,65757,Completo
4122503,48.3,10058,Simplificado
4122602,52.44,9534,Simplificado
4122651,53.43,4886,Simplificado
4122701,50.02,6760,Simplificado
4122800,48.26,3679,Simplificado
4122909,54.0,4973,Completo
4123006,49.96,14695,Completo
4123105,54.0,3385,Completo
4123204,47.44,3376,Simplificado
4123303,52.74,7849,Simplificado
4123402,42.11,11885,Simplificado
4123501,29.16,26206,Simplificado
4123709,47.97,8603,Simplificado
4123808,47.31,14521,Simplificado
4123824,47.12,3834,Simplificado
4123857,51.67,9824,Completo
4123907,47.05,11829,Simplificado
4123956,48.53,3944,Simplificado
4124004,53.17,5031,Completo
4124020,48.68,10182,Simplificado
4124053,39.44,23224,Simplificado
4124103,49.6,45728,Simplificado
4124202,53.84,2656,Completo
4124301,50.53,2144,Simplificado
4124400,49.5,20069,Completo
4124509,54.0,5431,Completo
4124608,49.97,6834,Simplificado
4124806,51.38,10303,Simplificado
4124905,49.45,5874,Completo
4125001,50.83,10386,Simplificado
4125100,49.7,14996,Simplificado
4125209,46.25,9074,Simplificado
4125308,43.56,5559,Completo
4125357,49.91,5698,Simplificado
4125407,50.13,6254,Simplificado
4125456,44.65,3682,Simplificado
4125506,50.71,317476,Completo
4125555,54.0,2158,Simplificado
4125605,51.87,45806,Simplificado
4125704,49.79,27325,Simplificado
4125753,48.05,5976,Simplificado
4125803,48.11,10915,Simplificado
4125902,45.55,2338,Simplificado
4126009,52.28,8847,Completo
4126108,50.63,5693,Simplificado
4126207,53.83,6751,Simplificado
4126256,47.55,95543,Completo
4126272,42.61,5459,Simplificado
4126306,54.0,19267,Simplificado
4126355,45.27,4513,Simplificado
4126405,0.01,5355,Simplificado
4126504,51.74,16323,Simplificado
4126603,47.8,20778,Simplificado
4126652,48.75,3033,Completo
4126678,51.93,14548,Completo
4126702,49.54,5080,Completo
4126801,54.42,16062,Completo
4126900,50.59,5584,Simplificado
4127007,49.33,12163,Completo
4127106,46.74,78135,Completo
4127205,42.02,16984,Simplificado
4127304,53.03,16652,Simplificado
4127403,45.01,17439,Simplificado
4127502,47.26,20436,Simplificado
4127601,53.17,16646,Completo
4127700,48.8,138572,Completo
4127809,47.89,8032,Completo
4127858,48.03,12043,Completo
4127882,44.09,8509,Simplificado
4127908,47.56,8599,Simplificado
4127957,48.16,8128,Simplificado
4127965,46.27,13340,Simplificado
4128005,54.97,21119,Simplificado
4128104,44.17,110590,Completo
4128203,52.63,57111,Completo
4128500,49.69,19444,Simplificado
4128534,48.56,11703,Completo
4128559,50.66,8590,Simplificado
4128609,47.34,7342,Simplificado
4128625,51.26,2799,Simplificado
4128633,54.0,5609,Completo
4128658,45.05,4023,Completo
4128708,50.71,6817,Simplificado
4128807,54.0,5728,Simplificado
4200051,39.09,2577,Simplificado
4200101,47.09,17847,Completo
4200200,49.06,10711,Completo
4200309,46.65,5385,Completo
4200408,48.28,7138,Completo
4200507,50.46,6455,Completo
4200556,44.67,2378,Completo
4200606,46.71,6378,Simplificado
4200705,50.2,9984,Simplificado
4200754,43.77,1948,Completo
4200804,50.06,5721,Completo
4200903,46.7,4860,Completo
4201000,53.75,7313,Completo
4201109,40.93,3236,Completo
4201208,45.55,8411,Completo
4201257,50.87,10636,Completo
4201273,44.94,4266,Completo
4201307,44.17,36710,Completo
4201406,44.72,67578,Completo
4201505,47.07,8587,Completo
4201604,41.56,3551,Completo
4201653,41.56,2246,Completo
4201703,42.8,7889,Completo
4201802,49.28,3226,Completo
4201901,52.19,5676,Completo
4201950,49.29,12705,Completo
4202008,46.25,138732,Completo
4202057,44.71,10550,Completo
4202073,50.62,10692,Completo
4202081,49.85,2708,Completo
4202099,23.58,1704,Completo
4202107,49.86,28463,Completo
4202131,51.1,6311,Completo
4202156,47.45,2703,Completo
4202206,46.1,11526,Completo
4202305,46.52,67458,Completo
4202404,54.0,352460,Completo
4202438,48.27,3460,Completo
4202453,48.73,19193,Simplificado
4202503,49.53,4712,Completo
4202537,49.53,2961,Completo
4202578,46.48,2146,Simplificado
4202602,44.67,9870,Completo
4202701,44.82,5169,Completo
4202800,47.03,33016,Completo
4202859,47.57,3718,Completo
4202875,47.19,2473,Completo
4202909,46.79,131703,Completo
4203006,51.65,77863,Completo
4203105,51.19,6167,Simplificado
4203154,53.41,3357,Completo
4203204,56.33,80834,Completo
4203253,50.05,2556,Completo
4203303,48.39,11974,Simplificado
4203402,48.59,7081,Completo
4203501,54.82,8636,Completo
4203600,50.04,35930,Completo
4203709,56.0,12080,Completo
4203808,51.0,54319,Completo
4203907,49.76,22658,Completo
4203956,49.2,24559,Completo
4204004,47.43,10735,Completo
4204103,42.8,3735,Completo
4204152,48.31,2738,Completo
4204178,44.61,3181,Completo
4204194,50.26,2969,Simplificado
4204202,41.97,216654,Completo
4204251,50.38,16544,Completo
4204301,40.33,74106,Completo
4204350,40.75,4385,Completo
4204400,48.16,10022,Completo
4204459,43.29,2544,Completo
4204509,49.86,15709,Completo
4204558,50.02,13040,Completo
4204608,35.14,213023,Completo
4204707,47.23,11053,Completo
4204756,39.86,1957,Completo
4204806,46.46,39595,Completo
4204905,47.45,8308,Completo
4205001,50.84,15450,Completo
4205100,51.68,4105,Completo
4205159,43.98,4013,Completo
4205175,49.76,3189,Completo
4205191,38.42,2066,Completo
4205209,43.74,4407,Completo
4205308,48.11,10686,Completo
4205357,47.45,1586,Completo
4205407,48.51,492977,Completo
4205431,44.45,2525,Completo
4205456,48.2,26368,Simplificado
4205506,46.41,36299,Completo
4205555,48.73,2077,Completo
4205605,46.16,2956,Completo
4205704,44.71,22568,Completo
4205803,53.58,17800,Completo
4205902,44.91,68465,Completo
4206009,49.39,14333,Completo
4206108,51.7,6542,Completo
4206207,50.63,11423,Completo
4206306,45.44,23272,Completo
4206405,44.78,10154,Completo
4206504,52.67,43822,Simplificado
4206603,48.98,5141,Completo
4206652,46.26,4710,Completo
4206702,44.13,22495,Completo
4206751,47.22,1959,Completo
4206801,43.53,3227,Completo
4206900,50.97,18802,Completo
4207007,47.06,55581,Completo
4207106,46.62,14005,Completo
4207205,41.2,10326,Completo
4207304,44.87,44412,Simplificado
4207403,49.2,6153,Completo
4207502,44.67,67923,Completo
4207577,41.72,2927,Completo
4207601,49.46,4486,Completo
4207650,43.56,8945,Simplificado
4207684,43.79,7448,Completo
4207700,46.6,7565,Completo
4207759,43.45,4015,Completo
4207809,46.68,10339,Completo
4207858,47.26,1952,Completo
4207908,49.02,11155,Completo
4208005,42.56,6209,Simplificado
4208104,49.35,21556,Simplificado
4208203,45.21,215895,Completo
4208302,51.09,63250,Completo
4208401,47.66,16736,Completo
4208450,40.81,19963,Completo
4208500,47.71,24812,Completo
4208609,48.39,3955,Completo
4208708,53.11,10457,Simplificado
4208807,47.72,19755,Simplificado
4208906,37.85,174158,Completo
4208955,50.13,1595,Completo
4209003,42.13,29827,Completo
4209102,44.27,583144,Completo
4209151,51.67,4985,Completo
4209177,49.42,2110,Completo
4209201,46.52,2245,Completo
4209300,44.3,157743,Completo
4209409,54.22,45500,Completo
4209458,45.57,1437,Completo
4209508,50.53,6875,Simplificado
4209607,49.69,15174,Completo
4209706,46.57,12099,Completo
4209805,49.28,3083,Completo
4209854,43.72,4580,Completo
4209904,44.52,11942,Completo
4210001,47.65,12609,Completo
4210035,48.69,5686,Completo
4210050,43.12,1784,Completo
4210100,50.01,56017,Completo
4210209,48.41,3430,Completo
4210308,52.15,8048,Completo
4210407,43.15,7207,Completo
4210506,49.53,25403,Completo
4210555,43.87,1846,Completo
4210605,44.32,16704,Completo
4210704,49.05,2560,Completo
4210803,51.1,7028,Simplificado
4210852,46.22,2336,Completo
4210902,44.15,4200,Simplificado
4211009,45.32,11592,Completo
4211058,53.17,9824,Completo
4211108,47.38,8280,Completo
4211207,47.39,17642,Simplificado
4211256,47.44,2898,Simplificado
4211306,45.56,79285,Completo
4211405,39.79,4945,Completo
4211454,47.15,4333,Completo
4211504,48.36,14312,Simplificado
4211603,53.21,14987,Completo
4211652,35.13,2481,Simplificado
4211702,49.76,22785,Completo
4211751,50.83,18510,Completo
4211801,45.5,7317,Simplificado
4211850,43.19,2227,Completo
4211876,46.37,1537,Simplificado
4211892,49.05,2363,Completo
4211900,47.71,168259,Completo
4212007,50.03,7475,Completo
4212056,47.23,2603,Simplificado
4212106,42.28,16182,Completo
4212205,48.5,19218,Completo
4212239,43.55,3515,Simplificado
4212254,49.7,8594,Simplificado
4212270,49.91,4186,Completo
4212304,51.28,7418,Simplificado
4212403,51.57,4000,Simplificado
4212502,47.46,31764,Completo
4212601,45.47,2814,Completo
4212650,51.45,10022,Completo
4212700,48.28,5971,Completo
4212809,45.28,22511,Completo
4212908,48.75,19906,Completo
4213005,45.76,3513,Completo
4213104,51.31,3965,Completo
4213153,49.47,2850,Completo
4213203,48.77,32874,Completo
4213302,49.93,4714,Completo
4213351,43.39,3408,Completo
4213401,49.78,11552,Completo
4213500,52.75,20834,Completo
4213609,49.8,35250,Completo
4213708,46.96,17189,Completo
4213807,49.26,7326,Completo
4213906,40.58,1590,Simplificado
4214003,48.1,17215,Simplificado
4214102,49.7,2290,Completo
4214151,48.03,2911,Completo
4214201,45.26,9946,Simplificado
4214300,45.35,2868,Completo
4214409,46.99,6208,Simplificado
4214508,46.38,5979,Completo
4214607,49.27,7456,Completo
4214706,46.47,11542,Completo
4214805,35.2,70100,Completo
4214904,46.1,4601,Completo
4215000,53.41,42106,Completo
4215059,48.64,2482,Completo
4215075,47.73,4636,Simplificado
4215109,52.37,11502,Completo
4215208,44.79,4890,Completo
4215307,44.29,7626,Completo
4215356,45.95,3808,Simplificado
4215406,42.91,4680,Completo
4215455,49.23,12446,Simplificado
4215505,51.44,16741,Simplificado
4215554,47.37,2247,Completo
4215604,49.99,2137,Completo
4215679,51.42,8801,Completo
4215687,42.78,2484,Simplificado
4215695,45.55,1286,Simplificado
4215703,53.83,22905,Simplificado
4215752,44.93,2386,Completo
4215802,42.7,83576,Completo
4215901,46.29,2862,Completo
4216008,48.66,11191,Completo
4216107,44.84,9457,Completo
4216206,44.95,51677,Completo
4216255,41.61,6359,Completo
4216305,47.42,36244,Completo
4216354,49.55,3707,Completo
4216404,46.56,7280,Completo
4216503,51.06,26763,Completo
4216602,46.02,242927,Completo
4216701,45.79,13838,Completo
4216800,42.56,8421,Completo
4216909,44.41,23857,Completo
4217006,46.34,13165,Completo
4217105,45.83,3189,Completo
4217154,48.37,1833,Completo
4217204,48.92,40090,Completo
4217253,43.35,5709,Completo
4217303,43.97,9679,Completo
4217402,51.62,20728,Completo
4217501,45.84,17506,Completo
4217550,41.52,3270,Completo
4217600,49.91,13920,Completo
4217709,48.77,30010,Completo
4217758,40.51,2500,Completo
4217808,41.72,18302,Completo
4217907,49.67,8691,Simplificado
4217956,48.38,1646,Completo
4218004,40.11,37645,Completo
4218103,45.19,5354,Completo
4218202,43.65,43484,Simplificado
4218251,47.9,7812,Completo
4218301,43.24,19183,Completo
4218350,51.67,3891,Completo
4218400,44.3,7070,Simplificado
4218509,43.87,7687,Completo
4218608,49.82,7284,Completo
4218707,51.26,104937,Completo
4218756,43.66,4561,Completo
4218806,43.94,12806,Completo
4218855,45.38,2517,Completo
4218905,53.79,11195,Simplificado
4218954,49.15,2472,Completo
4219002,51.46,21190,Simplificado
4219101,43.61,3575,Completo
4219150,46.24,2522,Simplificado
4219176,44.07,4534,Simplificado
4219200,48.43,6347,Completo
4219309,39.8,52510,Completo
4219358,44.52,5014,Completo
4219408,50.91,3932,Completo
4219507,52.68,50309,Completo
4219606,39.27,3963,Completo
4219705,48.57,28424,Completo
4219853,46.81,3328,Completo
4220000,44.7,12570,Completo
4300034,52.4,4858,Simplificado
4300059,43.74,3753,Simplificado
4300109,42.57,16524,Simplificado
4300208,48.24,7063,Simplificado
4300307,40.45,6077,Simplificado
4300406,53.35,74173,Completo
4300455,48.98,3559,Simplificado
4300471,42.06,1979,Simplificado
4300505,35.85,6458,Simplificado
4300554,47.04,1663,Simplificado
4300570,41.96,3020,Simplificado
4300604,49.98,209213,Completo
4300638,53.59,6974,Completo
4300646,48.93,7416,Simplificado
4300661,34.48,1324,Simplificado
4300703,43.13,6003,Simplificado
4300802,42.28,13055,Simplificado
4300851,54.64,3600,Completo
4300877,49.24,5622,Simplificado
4300901,40.12,6283,Simplificado
4301008,38.75,20637,Simplificado
4301057,41.62,9842,Simplificado
4301073,50.67,2921,Simplificado
4301107,53.74,14123,Completo
4301206,50.72,13332,Completo
4301305,51.6,18351,Simplificado
